index,filename,latency_s,num_detections,warmup
564,000000064499.jpg,0.025867189999871698,2,False
565,000000064523.jpg,0.026239116999931866,11,False
566,000000064574.jpg,0.0251751130001594,1,False
567,000000064718.jpg,0.025142168999991554,1,False
568,000000064868.jpg,0.02480274200001986,4,False
569,000000064898.jpg,0.02536631800012401,4,False
570,000000065074.jpg,0.024656686000071204,1,False
571,000000065288.jpg,0.026068208999959097,8,False
572,000000065350.jpg,0.024992798000084804,5,False
573,000000065455.jpg,0.024664686000051006,2,False
574,000000065485.jpg,0.024961521000022913,1,False
575,000000065736.jpg,0.0256007259999933,1,False
576,000000065798.jpg,0.02560143000005155,6,False
577,000000066038.jpg,0.026237449999825913,12,False
578,000000066135.jpg,0.024307981999982076,1,False
